announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,imp_wd,imp_wd_spath,imp_wd_dpath,number_rare_ases,rare_ases_avg,flaps,nadas,label,window_start,window_end
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 10:53:20,2001-07-19 10:53:21
1,0,1,0,0,1,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,2001-07-19 10:53:33,2001-07-19 10:53:34
4,8,4,0,2,2,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.5652173913043478,0,10,normal,2001-07-19 10:53:42,2001-07-19 10:53:43
79,16,79,0,57,22,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.03829787234042553,0,0,normal,2001-07-19 10:53:45,2001-07-19 10:53:46
79,16,79,0,54,25,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.06666666666666667,0,1,normal,2001-07-19 10:53:46,2001-07-19 10:53:47
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 10:53:53,2001-07-19 10:53:54
1,0,1,0,1,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,2001-07-19 10:54:00,2001-07-19 10:54:01
2,0,2,0,2,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.625,0,0,normal,2001-07-19 10:54:01,2001-07-19 10:54:02
18,17,18,0,15,3,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.08633093525179857,0,10,normal,2001-07-19 10:54:12,2001-07-19 10:54:13
85,3,85,0,43,42,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.07397959183673469,0,0,normal,2001-07-19 10:54:14,2001-07-19 10:54:15
68,47,68,0,22,46,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.07407407407407407,0,12,normal,2001-07-19 10:54:16,2001-07-19 10:54:17
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0,0,normal,2001-07-19 10:54:31,2001-07-19 10:54:32
0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 10:54:38,2001-07-19 10:54:39
33,0,33,0,31,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.04225352112676056,0,0,normal,2001-07-19 10:54:39,2001-07-19 10:54:40
33,19,33,0,30,3,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.12041884816753927,0,10,normal,2001-07-19 10:54:42,2001-07-19 10:54:43
37,19,37,0,33,4,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.15527950310559005,0,11,normal,2001-07-19 10:54:46,2001-07-19 10:54:47
32,0,32,0,32,0,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.06470588235294118,0,0,normal,2001-07-19 10:55:08,2001-07-19 10:55:09
49,7,49,0,49,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.04950495049504951,0,0,normal,2001-07-19 10:55:12,2001-07-19 10:55:13
32,5,32,0,32,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.125,0,0,normal,2001-07-19 10:55:15,2001-07-19 10:55:16
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 10:55:20,2001-07-19 10:55:21
4,2,4,0,4,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.10344827586206896,0,0,normal,2001-07-19 10:55:28,2001-07-19 10:55:29
49,1,49,0,46,3,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.038834951456310676,0,0,normal,2001-07-19 10:55:35,2001-07-19 10:55:36
28,7,28,0,28,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.18134715025906736,0,0,normal,2001-07-19 10:55:38,2001-07-19 10:55:39
51,2,51,0,48,3,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.056105610561056105,0,0,normal,2001-07-19 10:55:44,2001-07-19 10:55:45
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 10:55:53,2001-07-19 10:55:54
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 10:55:54,2001-07-19 10:55:55
0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 10:55:56,2001-07-19 10:55:57
28,9,28,0,25,3,0,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.045,0,0,normal,2001-07-19 10:56:04,2001-07-19 10:56:05
25,1,25,0,24,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.12941176470588237,0,0,normal,2001-07-19 10:56:09,2001-07-19 10:56:10
10,2,10,0,9,1,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.18055555555555555,0,0,normal,2001-07-19 10:56:14,2001-07-19 10:56:15
1,0,1,0,1,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,2001-07-19 10:56:25,2001-07-19 10:56:26
2,0,2,0,2,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5714285714285714,0,0,normal,2001-07-19 10:56:26,2001-07-19 10:56:27
7,0,7,0,7,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.36363636363636365,0,0,normal,2001-07-19 10:56:32,2001-07-19 10:56:33
17,8,17,0,16,1,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1111111111111111,0,0,normal,2001-07-19 10:56:38,2001-07-19 10:56:39
14,2,14,0,12,2,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.21428571428571427,0,1,normal,2001-07-19 10:56:43,2001-07-19 10:56:44
1,6,1,0,1,0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,10,normal,2001-07-19 10:56:55,2001-07-19 10:56:56
10,2,10,0,8,2,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.1509433962264151,0,0,normal,2001-07-19 10:56:58,2001-07-19 10:56:59
21,1,21,0,20,1,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.19008264462809918,0,0,normal,2001-07-19 10:57:09,2001-07-19 10:57:10
41,1,41,0,38,3,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.08588957055214724,0,0,normal,2001-07-19 10:57:10,2001-07-19 10:57:11
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 10:57:20,2001-07-19 10:57:21
6,0,6,0,6,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05555555555555555,0,0,normal,2001-07-19 10:57:22,2001-07-19 10:57:23
48,2,48,0,47,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.04669260700389105,0,0,normal,2001-07-19 10:57:25,2001-07-19 10:57:26
43,15,43,0,42,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.05025125628140704,0,0,normal,2001-07-19 10:57:39,2001-07-19 10:57:40
81,9,81,0,81,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.02197802197802198,0,0,normal,2001-07-19 10:57:40,2001-07-19 10:57:41
1,0,1,0,1,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0,0,normal,2001-07-19 10:57:51,2001-07-19 10:57:52
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 10:57:54,2001-07-19 10:57:55
50,4,50,0,48,2,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.029850746268656716,0,0,normal,2001-07-19 10:57:55,2001-07-19 10:57:56
39,2,39,0,37,2,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.09359605911330049,0,0,normal,2001-07-19 10:58:08,2001-07-19 10:58:09
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 10:58:09,2001-07-19 10:58:10
28,0,28,0,25,3,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.1510791366906475,0,0,normal,2001-07-19 10:58:10,2001-07-19 10:58:11
8,0,8,0,2,6,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.20930232558139536,0,0,normal,2001-07-19 10:58:21,2001-07-19 10:58:22
25,5,25,0,20,5,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.23140495867768596,0,0,normal,2001-07-19 10:58:36,2001-07-19 10:58:37
27,2,27,0,20,7,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.13846153846153847,0,1,normal,2001-07-19 10:58:37,2001-07-19 10:58:38
17,1,17,0,13,4,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.09782608695652174,0,0,normal,2001-07-19 10:58:48,2001-07-19 10:58:49
1,0,1,0,1,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,2001-07-19 10:58:49,2001-07-19 10:58:50
19,16,19,0,15,4,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.23469387755102042,0,10,normal,2001-07-19 10:59:05,2001-07-19 10:59:06
39,0,39,0,36,3,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.08947368421052632,0,0,normal,2001-07-19 10:59:06,2001-07-19 10:59:07
5,0,5,0,2,3,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.32,0,0,normal,2001-07-19 10:59:15,2001-07-19 10:59:16
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 10:59:20,2001-07-19 10:59:21
36,1,36,0,32,4,0,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.08636363636363636,0,0,normal,2001-07-19 10:59:33,2001-07-19 10:59:34
0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 10:59:34,2001-07-19 10:59:35
4,0,4,0,4,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.4090909090909091,0,0,normal,2001-07-19 10:59:35,2001-07-19 10:59:36
1,0,1,0,0,1,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0,0,normal,2001-07-19 10:59:42,2001-07-19 10:59:43
3,2,3,0,2,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.625,0,10,normal,2001-07-19 10:59:45,2001-07-19 10:59:46
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 10:59:54,2001-07-19 10:59:55
27,5,27,0,27,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.10365853658536585,0,0,normal,2001-07-19 11:00:01,2001-07-19 11:00:02
15,3,15,0,12,3,0,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.18446601941747573,0,0,normal,2001-07-19 11:00:04,2001-07-19 11:00:05
2,1,2,0,2,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.6666666666666666,0,0,normal,2001-07-19 11:00:10,2001-07-19 11:00:11
21,2,21,0,21,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.08270676691729323,0,0,normal,2001-07-19 11:00:30,2001-07-19 11:00:31
4,6,4,0,4,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.3333333333333333,0,11,normal,2001-07-19 11:00:31,2001-07-19 11:00:32
1,1,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0,10,normal,2001-07-19 11:00:37,2001-07-19 11:00:38
0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 11:00:39,2001-07-19 11:00:40
9,4,9,0,8,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.19298245614035087,0,0,normal,2001-07-19 11:00:57,2001-07-19 11:00:58
22,20,22,0,21,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.09558823529411764,0,10,normal,2001-07-19 11:00:59,2001-07-19 11:01:00
0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 11:01:03,2001-07-19 11:01:04
56,1,56,0,56,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.06349206349206349,0,0,normal,2001-07-19 11:01:06,2001-07-19 11:01:07
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 11:01:20,2001-07-19 11:01:21
15,1,15,0,13,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.15730337078651685,0,0,normal,2001-07-19 11:01:28,2001-07-19 11:01:29
11,1,11,0,11,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.36507936507936506,0,0,normal,2001-07-19 11:01:29,2001-07-19 11:01:30
2,1,2,0,1,1,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.625,0,0,normal,2001-07-19 11:01:32,2001-07-19 11:01:33
2,0,2,0,2,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,normal,2001-07-19 11:01:33,2001-07-19 11:01:34
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 11:01:54,2001-07-19 11:01:55
23,3,23,0,21,2,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.22131147540983606,0,0,normal,2001-07-19 11:01:55,2001-07-19 11:01:56
11,2,11,0,9,2,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.2631578947368421,0,0,normal,2001-07-19 11:01:57,2001-07-19 11:01:58
11,2,11,0,10,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.06451612903225806,0,0,normal,2001-07-19 11:01:59,2001-07-19 11:02:00
8,13,8,0,7,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.46511627906976744,0,10,normal,2001-07-19 11:02:24,2001-07-19 11:02:25
23,2,23,0,21,2,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.1452991452991453,0,0,normal,2001-07-19 11:02:25,2001-07-19 11:02:26
3,0,3,0,2,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.5714285714285714,0,0,normal,2001-07-19 11:02:26,2001-07-19 11:02:27
11,1,11,0,8,3,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.43103448275862066,0,0,normal,2001-07-19 11:02:51,2001-07-19 11:02:52
19,1,19,0,15,4,0,8,2,3.0,3,0,0,0,1,0,0,0,0,0,0,0,0,19,0.20212765957446807,0,1,normal,2001-07-19 11:02:53,2001-07-19 11:02:54
3,7,3,0,1,2,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666666,0,10,normal,2001-07-19 11:02:55,2001-07-19 11:02:56
165,1,165,0,158,5,0,12,2,3.0,4,0,0,1,2,1,0,0,0,0,0,0,0,45,0.04797441364605544,1,0,normal,2001-07-19 11:03:20,2001-07-19 11:03:21
9,0,9,0,7,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.3076923076923077,0,0,normal,2001-07-19 11:03:24,2001-07-19 11:03:25
5,0,5,0,5,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.125,0,0,normal,2001-07-19 11:03:47,2001-07-19 11:03:48
17,5,17,0,14,3,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.17894736842105263,0,0,normal,2001-07-19 11:03:50,2001-07-19 11:03:51
30,1,30,0,28,2,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.12941176470588237,0,0,normal,2001-07-19 11:03:51,2001-07-19 11:03:52
7,1,7,0,5,2,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05714285714285714,0,0,normal,2001-07-19 11:03:52,2001-07-19 11:03:53
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 11:03:54,2001-07-19 11:03:55
16,0,16,0,13,3,0,9,2,2.0,2,0,0,3,0,0,0,0,0,0,0,0,0,8,0.08163265306122448,0,0,normal,2001-07-19 11:04:16,2001-07-19 11:04:17
19,5,19,0,17,2,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.11206896551724138,0,0,normal,2001-07-19 11:04:20,2001-07-19 11:04:21
14,0,14,0,10,4,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.04938271604938271,0,0,normal,2001-07-19 11:04:21,2001-07-19 11:04:22
13,2,13,0,11,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.17721518987341772,1,0,normal,2001-07-19 11:04:45,2001-07-19 11:04:46
18,10,18,0,16,2,0,12,2,3.0,3,0,0,0,3,0,0,0,0,0,0,0,0,20,0.1694915254237288,0,10,normal,2001-07-19 11:04:47,2001-07-19 11:04:48
13,0,13,0,10,3,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.2318840579710145,0,0,normal,2001-07-19 11:04:48,2001-07-19 11:04:49
13,3,13,0,13,0,0,8,2,2.5,3,0,1,0,3,0,0,0,0,1,0,0,0,12,0.19672131147540983,0,0,normal,2001-07-19 11:05:13,2001-07-19 11:05:14
28,4,28,0,27,1,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.12578616352201258,0,0,normal,2001-07-19 11:05:18,2001-07-19 11:05:19
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 11:05:20,2001-07-19 11:05:21
19,2,19,0,17,2,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.17105263157894737,0,0,normal,2001-07-19 11:05:40,2001-07-19 11:05:41
5,2,5,0,1,4,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.08333333333333333,0,0,normal,2001-07-19 11:05:42,2001-07-19 11:05:43
13,3,13,0,11,2,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.3230769230769231,0,0,normal,2001-07-19 11:05:46,2001-07-19 11:05:47
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 11:05:54,2001-07-19 11:05:55
11,2,11,0,6,5,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.2361111111111111,0,0,normal,2001-07-19 11:06:06,2001-07-19 11:06:07
1,0,1,0,1,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,2001-07-19 11:06:07,2001-07-19 11:06:08
9,1,9,0,3,6,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.325,0,0,normal,2001-07-19 11:06:11,2001-07-19 11:06:12
2,0,2,0,2,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0,0,normal,2001-07-19 11:06:14,2001-07-19 11:06:15
12,3,12,0,11,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.2037037037037037,0,0,normal,2001-07-19 11:06:15,2001-07-19 11:06:16
13,4,13,0,10,3,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.23333333333333334,0,0,normal,2001-07-19 11:06:34,2001-07-19 11:06:35
9,0,9,0,5,4,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.14754098360655737,0,0,normal,2001-07-19 11:06:38,2001-07-19 11:06:39
11,0,11,0,9,2,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.2830188679245283,0,0,normal,2001-07-19 11:06:40,2001-07-19 11:06:41
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0,0,normal,2001-07-19 11:06:41,2001-07-19 11:06:42
7,1,7,0,6,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.3076923076923077,0,1,normal,2001-07-19 11:07:01,2001-07-19 11:07:02
4,0,4,0,4,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13333333333333333,0,0,normal,2001-07-19 11:07:06,2001-07-19 11:07:07
10,4,10,0,8,2,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.24324324324324326,0,0,normal,2001-07-19 11:07:08,2001-07-19 11:07:09
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 11:07:20,2001-07-19 11:07:21
6,1,6,0,5,1,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.225,0,0,normal,2001-07-19 11:07:28,2001-07-19 11:07:29
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0,0,normal,2001-07-19 11:07:30,2001-07-19 11:07:31
4,4,4,0,1,3,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.17391304347826086,0,10,normal,2001-07-19 11:07:33,2001-07-19 11:07:34
1705,299,1705,0,1694,11,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0.019745926539629935,0,0,normal,2001-07-19 11:07:36,2001-07-19 11:07:37
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 11:07:54,2001-07-19 11:07:55
0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 11:07:56,2001-07-19 11:07:57
9,0,9,0,8,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.36363636363636365,0,0,normal,2001-07-19 11:07:57,2001-07-19 11:07:58
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 11:07:58,2001-07-19 11:07:59
5,0,5,0,4,1,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2,0,0,normal,2001-07-19 11:08:01,2001-07-19 11:08:02
11,2,11,0,11,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.14545454545454545,0,0,normal,2001-07-19 11:08:03,2001-07-19 11:08:04
34,0,34,0,30,4,0,8,2,4.0,4,0,0,0,0,1,0,0,0,0,0,0,0,27,0.14835164835164835,0,0,normal,2001-07-19 11:08:26,2001-07-19 11:08:27
2,2,2,0,2,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.7692307692307693,0,10,normal,2001-07-19 11:08:28,2001-07-19 11:08:29
15,1,15,0,15,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.25757575757575757,0,0,normal,2001-07-19 11:08:33,2001-07-19 11:08:34
10,1,10,0,8,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.4117647058823529,0,0,normal,2001-07-19 11:08:53,2001-07-19 11:08:54
5,1,5,0,2,3,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3225806451612903,0,0,normal,2001-07-19 11:08:58,2001-07-19 11:08:59
16,0,16,0,13,3,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.22580645161290322,0,0,normal,2001-07-19 11:09:00,2001-07-19 11:09:01
12,9,12,0,11,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.24528301886792453,0,10,normal,2001-07-19 11:09:20,2001-07-19 11:09:21
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 11:09:21,2001-07-19 11:09:22
27,0,27,0,2,25,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 11:09:22,2001-07-19 11:09:23
4,14,4,0,3,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.6666666666666666,0,10,normal,2001-07-19 11:09:25,2001-07-19 11:09:26
11,0,11,0,11,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.2222222222222222,0,0,normal,2001-07-19 11:09:27,2001-07-19 11:09:28
21,5,21,0,21,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.10576923076923077,0,0,normal,2001-07-19 11:09:48,2001-07-19 11:09:49
2,3,2,0,1,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.45454545454545453,0,10,normal,2001-07-19 11:09:50,2001-07-19 11:09:51
10,1,10,0,4,4,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.10869565217391304,0,0,normal,2001-07-19 11:09:54,2001-07-19 11:09:55
26,2,26,0,25,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.1702127659574468,0,0,normal,2001-07-19 11:09:56,2001-07-19 11:09:57
32,5,32,0,29,3,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.16666666666666666,0,1,normal,2001-07-19 11:10:17,2001-07-19 11:10:18
4,0,4,0,3,1,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.25925925925925924,0,0,normal,2001-07-19 11:10:18,2001-07-19 11:10:19
22,4,22,0,21,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0916030534351145,0,0,normal,2001-07-19 11:10:21,2001-07-19 11:10:22
